sr,business_name,business_type,address,tehsil,phone,map_link
"3414","Asif Kite Store","Kite Flying - Trader","C8VX+74F, Defence Rd, Mustafa Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03034405961","https://www.google.com/maps?q=31.4433950,74.3478150"
"3415","Chaudhary Kites Seller","Kite Flying - Seller","F87J+8RH, Talaah Bazar, Kot Lakhpat, Lahore, Pakistan, Model Town","Model Town","03114444285","https://www.google.com/maps?q=31.4633110,74.3322070"
"3416","KITE CHAIN","Kite Flying - Manufacturer","C7PR+R8F, Sector C2 Awaisia Housing Scheme, Lahore, 54600, Pakistan, Model Town","Model Town","03124046151","https://www.google.com/maps?q=31.4368650,74.2908130"
"3417","Waqar kites","Kite Flying - Trader","Bazaar Laal khoh، inside Mochi Gate، Kucha Chagtah Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03124044614","https://www.google.com/maps?q=31.5777730,74.3220350"
"3418","SHIRIN KITE","Kite Flying - Seller","H8J7+7MR, Kucha Baili Ram Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03026475450","https://www.google.com/maps?q=31.5808930,74.3138680"
"3419","BigBro Kite Seller","Kite Flying - Seller","C9F9+7R Lahore, Pakistan, Nishter Town","Nishter Town","03181653166","https://www.google.com/maps?q=31.4231910,74.3695830"
"3420","Mian kites","Kite Flying - Trader","C9G6+2F8, Service Road, Sufiabad Lahore, Pakistan, Nishter Town","Nishter Town","03087909698","https://www.google.com/maps?q=31.4252230,74.3611300"
"3421","Ahtisham Kamboh Kite House","Kite Flying - Manufacturer","HCJ3+8V3, Post Office St, Shah Din Park Shalimar Housing Scheme, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03225375072","https://www.google.com/maps?q=31.5805900,74.4046220"
"3422","Fly Your Kite","Kite Flying - Seller","F89C+H4Q, Bhatti Colony, Lahore, 54600, Pakistan, Model Town","Model Town","03004090939","https://www.google.com/maps?q=31.4690280,74.3202780"
"3423","Olympic Kites","Kite Flying - Manufacturer","H8WQ+2P4, Main Bazar Tajpura, Shad Bagh, Lahore, Pakistan, Ravi Town","Ravi Town","03274505788","https://www.google.com/maps?q=31.5939450,74.3366210"
"3424","Khokhar Sports","Kite Flying - Seller","F952+FX5, Ghazi Rd, near PTCL Exchange, Main Defence Gul Colony, Lahore, Pakistan, Model Town","Model Town","03464478247","https://www.google.com/maps?q=31.4586130,74.3525210"
"3425","A to Z fashion Xlub","Kite Flying - Seller","H9W3+56G, Sher Shah Rd, Scheme No 2, Lahore, Pakistan, Ravi Town","Ravi Town","03214263396","https://www.google.com/maps?q=31.5953450,74.3530370"
"3426","AS Kite House","Kite Flying - Seller","329-A Tajpura scheme Mughalpura Lahore, Shalimar Town","Shalimar Town","03074347409","https://www.google.com/maps?q=31.5597730,74.4032230"
"3427","Rana Kites","Kite Flying - Seller","H73X+R76, Shamnagar Rd, Sham Nagar Block B New Chauburji Park, Lahore, 54000, Pakistan, Lahore City","Lahore City","03014261772","https://www.google.com/maps?q=31.5545390,74.2981520"
"3428","Arsal kite","Kite Flying - Seller","H8P6+JWF, Shahi Mohallah St, Shahi Mohallah Walled City of Lahore, Lahore, Pakistan, Lahore City","Lahore City","03244442061","https://www.google.com/maps?q=31.5865510,74.3123030"
"3429","Kite Maker ( Muhammad Kashif )","Kite Flying - Manufacturer","Kala Burj, H9JC+9JG, near yaqya wali gali, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03244046847","https://www.google.com/maps?q=31.5809360,74.3715670"
"3430","Imran Kite House","Kite Flying - Seller","H8M2+5M4, Bilal Ganj, Lahore, Pakistan, Lahore City","Lahore City","03004782435","https://www.google.com/maps?q=31.5831370,74.3014310"
"3431","Afzal lace house","Kite Flying - Seller","H8MC+898, Kashmiri Bazar, Mohalla Katra Bash Kucha Jamadaran Walled City of Lahore, Lahore, Pakistan, Lahore City","Lahore City","03244636268","https://www.google.com/maps?q=31.5833070,74.3209680"
"3432","SA kite Shop","Kite Flying - Seller","HCP8+4G3, Rajba Rd, Salamatpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03004149937, 03224571350","https://www.google.com/maps?q=31.5852830,74.4164430"
"3433","data kite house","Kite Flying - Trader","F647+P2R، بھٹیاں والی روڈ، Khanpur, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03037212099","https://www.google.com/maps?q=31.4568660,74.2122730"
"3434","Chishti store","Kite Flying - Trader","H9MG+8Q9, Haq Nawaz Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03224210200","https://www.google.com/maps?q=31.5832650,74.3769290"
"3435","Pola guddi frosh","Kite Flying - Seller","H8W4+52G, Ravi Park, Lahore, Pakistan, Lahore City","Lahore City","03316200841","https://www.google.com/maps?q=31.5954170,74.3051640"
"3436","Flight Zone Kite Shop","Kite Flying - Seller","26 Street 2, Gopal Nagar Block P Gopal Nagar, Lahore, Pakistan, Model Town","Model Town","03204346504","https://www.google.com/maps?q=31.4876610,74.3442180"
"3437","Wind Master Kites","Kite Flying - Trader","240 Allama Iqbal Rd, Dharampura, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03484192903","https://www.google.com/maps?q=31.5506490,74.3682410"
"3438","Rent a Car","Kite Flying - Manufacturer","F88G+V53, Bilal St, Pindi Rajputan Kot Lakhpat, Lahore, Pakistan, Model Town","Model Town","03044368893","https://www.google.com/maps?q=31.4671930,74.3254030"
"3439","Kasuri Kites Manufacturers","Kite Flying - Manufacturer","F86G+2W9, Maulana Shaukat Ali Rd, Pindi Rajputan Kot Lakhpat, Lahore, 54700, Pakistan, Model Town","Model Town","03366537181","https://www.google.com/maps?q=31.4600230,74.3274390"
"3440","R&M Qadir","Kite Flying - Manufacturer","J7FP+HQV, Main Bazar Kot Shahab Din Rd, Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03324403323","https://www.google.com/maps?q=31.6240070,74.2868240"
"3441","Najaf Kite House","Kite Flying - Seller","H8HC+27P, Dhal Mohalla Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03214090735","https://www.google.com/maps?q=31.5775520,74.3210780"
"3442","qureshi photocopy and stationary","Kite Flying - Seller","F856+QP4, Sector B-1 Block 4 Sector B 1 Lahore, 54600, Pakistan, Model Town","Model Town","03340429443","https://www.google.com/maps?q=31.4594110,74.3118360"
"3443","come fly with me","Kite Flying - Seller","Plot 758, Block G4 Block G 4 Phase 2 Johar Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03004669998","https://www.google.com/maps?q=31.4700000,74.2700000"
"3444","Private limited","Kite Flying - Seller","Plot 611, Sector D2 Sector D 2 Block 1 Green Town, Lahore, Pakistan, Model Town","Model Town","03707196100","https://www.google.com/maps?q=31.4344560,74.3053090"
"3445","Kq sellers","Kite Flying - Trader","G8H6+MF9, Kamboh St, Ichhra chownk, Lahore, 54000, Pakistan, Model Town","Model Town","03074260805","https://www.google.com/maps?q=31.5291690,74.3112220"
"3446","R&M Qadir","Kite Flying - Seller","J7FP+HQV, Main Bazar Kot Shahab Din Rd, Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03324403323","https://www.google.com/maps?q=31.6240070,74.2868240"
"3447","Kashi pan shop","Kite Flying - Trader","F9VQ+PQM, Nishat Colony Main Rd, Nishat Colony Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03094221978","https://www.google.com/maps?q=31.4943030,74.3894330"
"3448","AMUR KITE HOUSE","Kite Flying - Seller","Paradise Caterer, 7 Begum Road, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03003535492, 03220066840","https://www.google.com/maps?q=31.5585400,74.3111620"
"3449","Lord of Food","Kite Flying - Trader","CA-104, 105, 106, Block-A, 1 LORD OF FOOD Commercial, Area Fazaia Housing Schme-1, Lah, Raiwind","Raiwind","03068855588","https://www.google.com/maps?q=31.3697840,74.2365510"
"3450","Bismillah kite","Kite Flying - Seller","233 Grand Trunk Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03244805160","https://www.google.com/maps?q=31.5827880,74.3742700"
"3451","EC Kites","Kite Flying - Seller","C9M6+HWM, Main Bazar Awan Market, Awan Market, Lahore, Pakistan, Nishter Town","Nishter Town","03124140008","https://www.google.com/maps?q=31.4339140,74.3623060"
"3452","HASNAIN KITE SELLER","Kite Flying - Seller","13 Mola Baksh Rd, Commercial Area Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234356057","https://www.google.com/maps?q=31.5573790,74.3133760"
"3453","Junaid kite","Kite Flying - Manufacturer","29 Street No. 18, near Homoeopathic Hospital, Muhammad Nagar Garhi Shahu, Lahore, Pakistan, Shalimar Town","Shalimar Town","03244370803","https://www.google.com/maps?q=31.5639330,74.3404000"
"3454","Lahore kite festival","Kite Flying - Seller","H848+FJG, Temple Rd, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03254495175","https://www.google.com/maps?q=31.5562160,74.3165340"
"3455","CU Trader","Kite Flying - Trader","H9CR+CJM, Lalpul, Nabi Pura Mughalpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03229075809","https://www.google.com/maps?q=31.5710530,74.3914610"
"3456","Khan kites","Kite Flying - Seller","Plot 981, Block E1 Block E 1 Phase 1 Johar Town, Lahore, Pakistan, Model Town","Model Town","03350096078","https://www.google.com/maps?q=31.4722170,74.2939810"
"3457","Zeeshan trader","Kite Flying - Trader","H8HJ+R9F, Landa Bazaar, Naulakha, Lahore, 54000, Pakistan, Ravi Town","Ravi Town","03164049834","https://www.google.com/maps?q=31.5796620,74.3308970"
"3458","FlyingK","Kite Flying - Trader","286, Kabootar Pura Block A 3 Gulberg III, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03006788809","https://www.google.com/maps?q=31.5042730,74.3551910"
"3459","Patangbaz kites","Kite Flying - Seller","F9MC+JRG, Qadri Colony, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03234267520","https://www.google.com/maps?q=31.4840700,74.3720770"
"3460","Steven Food Gallery","Kite Flying - Seller","98GX+244, Butter Town, Kahna Nau, Lahore, Pakistan, Nishter Town","Nishter Town","03127858314","https://www.google.com/maps?q=31.3750000,74.3475560"
"3461","HMB Kites","Kite Flying - Trader","C9RW+M74, Block G State Life Phase 1 State Life, Lahore, Pakistan, Nishter Town","Nishter Town","03344666008","https://www.google.com/maps?q=31.4416350,74.3956870"
"3462","MS Enterprises","Kite Flying - Trader","952F+75F, Bahria Town, Lahore, Pakistan, Raiwind","Raiwind","03467789116, 03322880881","https://www.google.com/maps?q=31.3506640,74.1732370"
"3463","Der Ala Kite Store","Kite Flying - Seller","3 Sehar Road, Singhpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03167829426","https://www.google.com/maps?q=31.5795830,74.3751230"
"3464","Syed Kite Traders","Kite Flying - Trader","1 Tajpura Main Rd, Tajpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03248430329","https://www.google.com/maps?q=31.5614000,74.3979000"
"3465","Saqib karyana store","Kite Flying - Trader","Shop no.380 street no.17, near lesco office, R A Bazaar Cantt, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03043954203","https://www.google.com/maps?q=31.5029750,74.3839060"
"3466","shah kites","Kite Flying - Seller","Plot 155, Sector B Umer Block Sector B Bahria Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03204884239","https://www.google.com/maps?q=31.3822810,74.1985850"
"3467","HASNAIN KITE TRADER","Kite Flying - Trader","13 Mola Baksh Rd, Commercial Area Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234356057","https://www.google.com/maps?q=31.5573810,74.3133740"
"3468","Visible Winner","Kite Flying - Seller","Plot 188, Abbas Block Mustafa Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03054467340","https://www.google.com/maps?q=31.4906330,74.2690490"
"3469","Fort Chaki Ata","Kite Flying - Seller","C9PC+X5C, Gulshan Yaseen Colony, Lahore, Pakistan, Nishter Town","Nishter Town","03284518184","https://www.google.com/maps?q=31.4374560,74.3701970"
"3470","NAVEED KITE FLYING","Kite Flying - Seller","F9WG+F8M، Walton Road، Cantt, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03024114266","https://www.google.com/maps?q=31.4962080,74.3757910"
"3471","numan kites traders","Kite Flying - Trader","H8H7+X5M, Kucha Baili Ram Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03238416499","https://www.google.com/maps?q=31.5799830,74.3128770"
"3472","Mahrukh Tution Center","Kite Flying - Seller","2 Aziz St., Maraghzar Colony Block H Marghzar Housing Scheme, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03347774954","https://www.google.com/maps?q=31.5005000,74.2427980"
"3473","Shahzad Muhammad Ali Kite Flying - Trader","Kite Flying - Trader","F7M4+VF5, Mustafa Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03164389086","https://www.google.com/maps?q=31.4840500,74.2560100"
"3474","Shaheen kites","Kite Flying - Seller","C7HV+53P, main sheraz town, Bagrian Shiraz Town, Lahore, Pakistan, Model Town","Model Town","03150440999","https://www.google.com/maps?q=31.4279900,74.2923710"
"3475","Kashii pan shop","Kite Flying - Manufacturer","F9VQ+PQM, Nishat Colony Main Rd, Nishat Colony Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03056516860","https://www.google.com/maps?q=31.4942730,74.3894760"
"3476","Decent collection","Kite Flying - Trader","1194 Delhi Rd, Kharas Mohalla, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03055538722","https://www.google.com/maps?q=31.5470560,74.3776340"
"3477","Basant Studio","Kite Flying - Seller","H972+3H4, Garhi Shahu, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03224051771","https://www.google.com/maps?q=31.5627080,74.3514090"
"3478","Saith febrics","Kite Flying - Trader","FCQ6+5HR, Bedian Rd, Nadirabad Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03219000906","https://www.google.com/maps?q=31.4879970,74.4113770"
"3479","Mukhtar kite makar","Kite Flying - Seller","7 Ahbab Colony Rd, Canal View, Lahore, 54000, Pakistan, Allama Iqbal","Allama Iqbal","03073209000","https://www.google.com/maps?q=31.4848510,74.2496480"
"3480","NASIR DAYERS & DUPATTA CENTER","Kite Flying - Seller","F89J+PVP, Model Town Extension Block S Model Town, Lahore, Pakistan, Model Town","Model Town","03054158414","https://www.google.com/maps?q=31.4693380,74.3321870"
"3481","Pouch House","Kite Flying - Seller","Pouch House Opposite Askari 11 main bedian road Lahore, Wahgah Town","Wahgah Town","03071639167","https://www.google.com/maps?q=31.4635550,74.4352960"
"3482","Ahsan Kite House","Kite Flying - Seller","F9M8+PHM, Street 1, Qadri Colony, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03224255618","https://www.google.com/maps?q=31.4843080,74.3664950"
"3483","Manhil Water","Kite Flying - Seller","H76V+8HV, Zahoor St, National Town Lahore, 54000, Pakistan, Lahore City","Lahore City","03021470901","https://www.google.com/maps?q=31.5609920,74.2940780"
"3484","SUN SHINE DETAILING","Kite Flying - Seller","C7CJ+2GX, Eden Boulevard Block A Military Accounts Chs, Lahore, Pakistan, Model Town","Model Town","03184524885","https://www.google.com/maps?q=31.4200550,74.2814420"
"3485","SM kite","Kite Flying - Trader","HC88+4GW, Manzoor Colony Taj Bagh Scheme, Lahore, Pakistan, Shalimar Town","Shalimar Town","03703813301","https://www.google.com/maps?q=31.5655690,74.4162120"
"3486","ALI RAZA KITES","Kite Flying - Seller","F7Q2+HP2, Mindset Rd, Ittefaq Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03336535406","https://www.google.com/maps?q=31.4889040,74.2517480"
"3487","Faizan Seller 🪁","Kite Flying - Seller","19 main Urdu Bazar, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City","Lahore City","03218538456","https://www.google.com/maps?q=31.5759530,74.3089340"
"3488","Ghazal kite house","Kite Flying - Manufacturer","427 N Block, Plot 427, Sector N Dha Phase 1, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03076159923","https://www.google.com/maps?q=31.4895470,74.3941050"
"3489","H H KITE SALLER","Kite Flying - Manufacturer","Butt Chowk, Sector C2 Mateen Avenue, Lahore, 54770, Pakistan, Lahore City","Lahore City","03224441218","https://www.google.com/maps?q=31.4431500,74.2943400"
"3490","Butt kites Traders","Kite Flying - Trader","G7MC+7VG, Kot Kamboh Lahore, 54000, Pakistan, Lahore City","Lahore City","03064737175","https://www.google.com/maps?q=31.5332000,74.2722000"
"3491","Kite seller","Kite Flying - Seller","Badshahi Mosque, Badshahi Mosque, Fort Rd, Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03034080728","https://www.google.com/maps?q=31.5881870,74.3091200"
"3492","Falco","Kite Flying - Seller","F7JF+CPM, Block A Phase 1 P.C.S.I.R. 1, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03334905522, 03139405493","https://www.google.com/maps?q=31.4810650,74.2742100"
"3493","Amin Kites Seller","Kite Flying - Seller","3 Sehar Road, Singhpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03224505360","https://www.google.com/maps?q=31.5795830,74.3751230"
"3494","ALI RAZA KITES","Kite Flying - Trader","F7Q2+HP2, Mindset Rd, Ittefaq Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03336535406","https://www.google.com/maps?q=31.4888370,74.2517360"
"3495","Kasuri Kites Sellers","Kite Flying - Seller","F86G+2W9, Maulana Shaukat Ali Rd, Pindi Rajputan Kot Lakhpat, Lahore, 54700, Pakistan, Model Town","Model Town","03091014589","https://www.google.com/maps?q=31.4601850,74.3273330"
"3496","Hasnain enterprises","Kite Flying - Seller","F7Q6+76Q, Hanjarwal, Lahore, 54030, Pakistan, Allama Iqbal","Allama Iqbal","03224414468","https://www.google.com/maps?q=31.4881060,74.2608270"
"3497","Haashtag Kids","Kite Flying - Seller","304 Main Boulevard Sabzazar, Sabzazar Block G Sabzazar Housing Scheme Phase 1 & 2 Lahore, 54000, Pakistan, Lahore City","Lahore City","03278180356","https://www.google.com/maps?q=31.5204690,74.2690050"
"3498","AL FALAH KITE HOUSE","Kite Flying - Seller","230 Ravi Rd, Ravi Park, Lahore, 54000, Pakistan, Lahore City","Lahore City","03227706666","https://www.google.com/maps?q=31.5924140,74.3055010"
"3499","AIMS TRADERS","Kite Flying - Trader","Plot 108, Township Block 1 Twp Sector C 2 Lahore, 54600, Pakistan, Model Town","Model Town","03392221444","https://www.google.com/maps?q=31.4383970,74.2932760"
"3500","H H KITE SALLER","Kite Flying - Seller","Butt Chowk, Sector C2 Mateen Avenue, Lahore, 54770, Pakistan, Lahore City","Lahore City","03224441218","https://www.google.com/maps?q=31.4431500,74.2943400"
"3501","Abbas Kites Centre","Kite Flying - Seller","F994+C64, Street 7, Amar Sidhu Nishtar Town, Lahore, Pakistan, Model Town","Model Town","03234350569","https://www.google.com/maps?q=31.4690790,74.3560330"
