sr,business_name,business_type,address,tehsil,phone,map_link
2430,Shafqat Kite store,Kite Flying - Seller,"C8VX+87H, Defence Rd, Mustafa Colony, Lahore, Pakistan, Model Town",Model Town,3024247710,"https://www.google.com/maps?q=31.4435820,74.3482470"
2431,Usama mobile,Kite Flying - Seller,"Glamour One Plaza Shop 48-A, Al-Madina Road, Sector B-1 Block 1 Sector B 1 Lahore, 54770, Pakistan, Model Town",Model Town,3084148954,"https://www.google.com/maps?q=31.4652250,74.3118890"
2432,Ali Kites,Kite Flying - Seller,"H85V+8JM, Habibullah Rd, Garhi Shahu, Lahore, Pakistan, Shalimar Town",Shalimar Town,"03224113234, 03249884061","https://www.google.com/maps?q=31.5583860,74.3441180"
2433,Syed Kite Traders,Kite Flying - Seller,"Street no 49 A house no 52 ittehad colony tajpura Road gaziabad ameen Street, Shalimar Town",Shalimar Town,3248430329,"https://www.google.com/maps?q=31.5614000,74.3979000"
2434,Shafqat Kite store,Kite Flying - Manufacturer,"C8VX+87H, Defence Rd, Mustafa Colony, Lahore, Pakistan, Model Town",Model Town,3024247710,"https://www.google.com/maps?q=31.4433290,74.3480920"
2435,Muddasar kite flying,Kite Flying - Seller,"H9PW+897, Khan Colony, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3207373137,"https://www.google.com/maps?q=31.5857480,74.3963190"
2436,Babloo Kites,Kite Flying - Manufacturer,"31 Afzal Rd, Sanda Lahore, 54000, Pakistan, Lahore City",Lahore City,3258268554,"https://www.google.com/maps?q=31.5592720,74.2824480"
2437,Shah kite house,Kite Flying - Seller,"Shope 3 mini market b Block wahdat colony lahore, Lahore Cantt",Lahore Cantt,3008267576,"https://www.google.com/maps?q=31.5240240,74.3612670"
2438,khuram kite makers,Kite Flying - Trader,"H8RH+F2J, Farooq Gunj Bazar Rd, Farooq Gunj Mohalla Habib Gunj, Lahore, Pakistan, Ravi Town",Ravi Town,3214832218,"https://www.google.com/maps?q=31.5912830,74.3275610"
2439,Paradise Engineering,Kite Flying - Seller,"952F+75F, Bahria Town, Lahore, Pakistan, Raiwind",Raiwind,3008572533,"https://www.google.com/maps?q=31.3504440,74.1734380"
2440,Ittefaq kite house,Kite Flying - Manufacturer,"G9J6+5GJ, Sherpao Bridge, Iqbal Colony, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3104121201,"https://www.google.com/maps?q=31.5304640,74.3612520"
2441,AA kite seller,Kite Flying - Seller,"F965+6F9, Gul Colony, Lahore, Pakistan, Model Town",Model Town,3254095952,"https://www.google.com/maps?q=31.4606990,74.3588520"
2442,Amjad candle,Kite Flying - Seller,"Mochi gate, Lahore Cantt",Lahore Cantt,3230482631,"https://www.google.com/maps?q=31.5205270,74.3586470"
2443,ALI HAIDER KITE MAKER,Kite Flying - Manufacturer,"Joyshah Rd, H74P+RXR, Sanda Kalan, Sanda, Dilkusha Park Sanda, Lahore, 54000, Pakistan, Lahore City",Lahore City,3027472430,"https://www.google.com/maps?q=31.5570950,74.2875230"
2444,Muntaha kites,Kite Flying - Trader,"H8J5+FP9, Hakiman Bazar, Kucha Faqirkhana Cho Mohalla Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3219457173,"https://www.google.com/maps?q=31.5810200,74.3093910"
2445,Kite Traders,Kite Flying - Trader,"House No 34 Street No 1 Akram Park Amir Road Shadbagh Lahore, Lahore City",Lahore City,3224568983,"https://www.google.com/maps?q=31.5769480,74.3214250"
2446,Madina steel,Kite Flying - Seller,"H73R+QR4, Block B Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3044323923,"https://www.google.com/maps?q=31.5545210,74.2920340"
2447,Al Madina Karyana store,Kite Flying - Seller,"C955+G5P, Anum Rd, Asif Town, Lahore, Pakistan, Nishter Town",Nishter Town,3256247825,"https://www.google.com/maps?q=31.4087550,74.3577940"
2448,Faiq kites seller,Kite Flying - Seller,"H9JW+65W, Rasheed Pura Rd, Khan Colony, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3227771542,"https://www.google.com/maps?q=31.5806460,74.3954260"
2449,Ramish Kite House,Kite Flying - Seller,"H8GC+VJ6, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3034477636,"https://www.google.com/maps?q=31.5771310,74.3216130"
2450,kite seller,Kite Flying - Seller,"FC6Q+2RF, Bedian Rd, Rehman Pura Lidher, Pakistan, Lahore Saddar",Lahore Saddar,3214772619,"https://www.google.com/maps?q=31.4600580,74.4395580"
2451,Haji kites shop Ravi road,Kite Flying - Seller,"H8X2+4XC, Ravi Rd, Timber Market Lahore, Pakistan, Lahore City",Lahore City,3124195985,"https://www.google.com/maps?q=31.5977620,74.3024770"
2452,Hafiz kite's,Kite Flying - Seller,"HCC4+G9G, Fateh Garh Main Bazar Rd, Fateh Garh Fatehgarh, Lahore, Pakistan, Shalimar Town",Shalimar Town,3234811049,"https://www.google.com/maps?q=31.5713070,74.4059080"
2453,Kite Seller,Kite Flying - Seller,"Plot 664 R, Model Town Extension Block R Model Town, Lahore, Pakistan, Model Town",Model Town,3225737600,"https://www.google.com/maps?q=31.4723730,74.3320860"
2454,patang mahal,Kite Flying - Manufacturer,"Plot 24, Block A2 Block A 1 Phase 1 Johar Town, Lahore, 54770, Pakistan, Model Town",Model Town,3001010631,"https://www.google.com/maps?q=31.4627810,74.3012830"
2455,Dee Tech,Kite Flying - Seller,"Plot 25, Block R Marghzar Housing Scheme, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3218454613,"https://www.google.com/maps?q=31.4985390,74.2478340"
2456,Hassan kites,Kite Flying - Seller,"55, Block C1 Block C Phase 1 Johar Town, Lahore, 54000, Pakistan, Model Town",Model Town,3118474774,"https://www.google.com/maps?q=31.4523000,74.2930980"
2457,Bilal Kite Maker,Kite Flying - Manufacturer,"G7VJ+88P، بابو صابو - نوناریاں روڈ، Shera Kot, Lahore, 54000, Pakistan, Lahore City",Lahore City,3084417839,"https://www.google.com/maps?q=31.5431140,74.2807630"
2458,Niaz kite maker,Kite Flying - Manufacturer,"HCH2+276, 20 Street Number 20, Hameed Pura Mehar Fiaz Colony Bb, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3228085499,"https://www.google.com/maps?q=31.5765650,74.4012280"
2459,Kite seller,Kite Flying - Seller,"H9GP+MCP, Ganda Naala Rd, Sahowari Ramgarh, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3237237982,"https://www.google.com/maps?q=31.5767890,74.3861790"
2460,RAFAQAT STORE,Kite Flying - Seller,"127a Fasih Rd, New Islamia Park Islamia Park, Lahore, 52000, Pakistan, Lahore City",Lahore City,3074100087,"https://www.google.com/maps?q=31.5449600,74.3035840"
2461,Prince Kite Maker,Kite Flying - Manufacturer,"HCJ5+MRH, Street No. 4, Shalimar Housing Scheme Lahore, Pakistan, Shalimar Town",Shalimar Town,3204857980,"https://www.google.com/maps?q=31.5816680,74.4097390"
2462,HASEEB KITE MAKER,Kite Flying - Manufacturer,"G7QM+7QH، Rahim Street، Sodiwal Sodhiwal, Lahore, 54000, Pakistan, Lahore City",Lahore City,3224014309,"https://www.google.com/maps?q=31.5384330,74.2844600"
2463,Niyaz Kite Shop,Kite Flying - Manufacturer,"F7Q4+G75, Hanjarwal, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3234733164,"https://www.google.com/maps?q=31.4882620,74.2553230"
2464,Muneeb traders,Kite Flying - Trader,"G7PP+X6F, Sodiwal Sodhiwal, Lahore, 54000, Pakistan, Lahore City",Lahore City,3344243244,"https://www.google.com/maps?q=31.5373380,74.2855590"
2465,HASEEB KITE SELLER,Kite Flying - Seller,"G7QM+7QH، Rahim Street، Sodiwal Sodhiwal, Lahore, 54000, Pakistan, Lahore City",Lahore City,3224014309,"https://www.google.com/maps?q=31.5382600,74.2843680"
2466,RASHID TRADERS,Kite Flying - Manufacturer,"999F+724, Kahna Nau, Kahna, Pakistan, Nishter Town",Nishter Town,3237038699,"https://www.google.com/maps?q=31.3680200,74.3726780"
2467,Crown stitcher,Kite Flying - Trader,"Al-Haaj Villa, Sher Shah Rd, Shad Bagh, Lahore, Pakistan, Ravi Town",Ravi Town,3244996224,"https://www.google.com/maps?q=31.5975600,74.3462520"
2468,Zeeshan general store,Kite Flying - Seller,"G8G7+298, Maqbool Rd, Ichhra Combo Colony, Lahore, 54000, Pakistan, Model Town",Model Town,3060667255,"https://www.google.com/maps?q=31.5250430,74.3134520"
2469,Awan Coke and Smoke,Kite Flying - Seller,"HFWV+G2J, Service Road, Attoke Awan, Lahore, Pakistan, Wahgah Town",Wahgah Town,3218508338,"https://www.google.com/maps?q=31.5963720,74.4925140"
2470,Kite manufacturing,Kite Flying - Manufacturer,"HCG5+V6C, AA Block Main Rd, Mehar Fiaz Colony AA Shalimar Housing Scheme, Lahore, Pakistan, Shalimar Town",Shalimar Town,3284110220,"https://www.google.com/maps?q=31.5771170,74.4080350"
2471,Wahaj General Store,Kite Flying - Seller,"68, Green Cap Housing Scheme, Lahore, 54000, Pakistan, Nishter Town",Nishter Town,3234830986,"https://www.google.com/maps?q=31.3980600,74.3500500"
2472,Nadeem Kite,Kite Flying - Seller,"J77W+48Q, Saeed Park Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3330404193,"https://www.google.com/maps?q=31.6128670,74.2955280"
2473,Saith Fabrics,Kite Flying - Seller,"FCP8+C47, Bedian Rd, Kohār Phase 2 Cantt View Housing Scheme, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3239000906,"https://www.google.com/maps?q=31.4860390,74.4153120"
2474,Shahab kites house,Kite Flying - Seller,"246, Block A1 Gulberg III, Lahore, 54660, Pakistan, Lahore Cantt",Lahore Cantt,3214114017,"https://www.google.com/maps?q=31.5140760,74.3579410"
2475,Dua Kite 🪁,Kite Flying - Seller,"Insaf road Rustam park Lahore Pakistan, Lahore Cantt",Lahore Cantt,3464002527,"https://www.google.com/maps?q=31.5199470,74.3595790"
2476,Saqib Kites,Kite Flying - Seller,"H75X+XRF, Mirza Zafar St, Prem Nagar Rajgarh, Lahore, 54000, Pakistan, Lahore City",Lahore City,3224253785,"https://www.google.com/maps?q=31.5595980,74.2995820"
2477,Skymiles Company,Kite Flying - Trader,"H9P9+QGF, Bogiwall Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3344244409,"https://www.google.com/maps?q=31.5868670,74.3685800"
2478,Khalid masih,Kite Flying - Manufacturer,"Ahlu Rd, Gajju Matah, essa nagar Pakistan, Nishter Town",Nishter Town,3244822763,"https://www.google.com/maps?q=31.3789600,74.3682150"
2479,SB Kite Centre,Kite Flying - Manufacturer,"129 Fasih Rd, New Islamia Park Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3454177850,"https://www.google.com/maps?q=31.5438590,74.3039700"
2480,Qasim kite shop,Kite Flying - Seller,"10 Urdu Bazar, Anarkali Bazaar Ramtalai, Lahore, 54000, Pakistan, Lahore City",Lahore City,3104816280,"https://www.google.com/maps?q=31.5759530,74.3089340"
2481,German Kite House,Kite Flying - Manufacturer,"C8M5+3X3, Sector D2 Sector D 2 Block 5 Green Town, Lahore, 54770, Pakistan, Model Town",Model Town,3284832204,"https://www.google.com/maps?q=31.4326670,74.3099040"
2482,Papa Kites Shop,Kite Flying - Seller,"H7CV+85X, St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3237621825,"https://www.google.com/maps?q=31.5707880,74.2930120"
2483,Gulam Haider Maker,Kite Flying - Manufacturer,"H9Q3+PRJ, Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town",Shalimar Town,3007255246,"https://www.google.com/maps?q=31.5894370,74.3546880"
2484,Rahmani kite,Kite Flying - Seller,"F924+H2X, Main Bazar, Muft pura Gul Colony, Lahore, Pakistan, Model Town",Model Town,3236143728,"https://www.google.com/maps?q=31.4514860,74.3551080"
2485,Irfan Kite Official,Kite Flying - Manufacturer,"H9RC+7C9, Gujjarpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3014364400,"https://www.google.com/maps?q=31.5906540,74.3710740"
2486,Rahib kite house,Kite Flying - Seller,"F83X+RCV, Ayub Rd, Ismail Nagar, Lahore, Pakistan, Model Town",Model Town,3241010516,"https://www.google.com/maps?q=31.4546330,74.3484730"
2487,Zohan patang official,Kite Flying - Seller,"G766+M97, Awan Town, Lahore, Pakistan, Lahore City",Lahore City,3074365881,"https://www.google.com/maps?q=31.5116660,74.2611990"
2488,AL MAZA TRADERS,Kite Flying - Seller,"G8F8+G43, Ichhra Lahore, 54000, Pakistan, Model Town",Model Town,3094470744,"https://www.google.com/maps?q=31.5237480,74.3152990"
2489,Waqar kite shop,Kite Flying - Seller,"F84X+82X, Jahangir Park Ismail Nagar, Lahore, Pakistan, Model Town",Model Town,3238091212,"https://www.google.com/maps?q=31.4560280,74.3479380"
2490,Bhatti pan shop,Kite Flying - Seller,"FC3R+3WW, Babu Mehar Town Lahore, Pakistan, Lahore Saddar",Lahore Saddar,3224632700,"https://www.google.com/maps?q=31.4525710,74.4423410"
2491,Asim Kite House,Kite Flying - Manufacturer,"G7MC+7VG, Kot Kamboh Lahore, 54000, Pakistan, Lahore City",Lahore City,3126136350,"https://www.google.com/maps?q=31.5332000,74.2722000"
2492,Rana khalid kite trader,Kite Flying - Trader,"H8HC+FX5, Lal Khoo Bazar, Sher Galiyan Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3124042808,"https://www.google.com/maps?q=31.5786340,74.3225880"
2493,Zaheer Kite Maker,Kite Flying - Manufacturer,"H8JC+R42, Mohalla Kakezian Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3215922653,"https://www.google.com/maps?q=31.5818300,74.3198570"
2494,Mullah Pan Shop,Kite Flying - Seller,"785, Fazlia Colony Lahore, 54000, Pakistan, Model Town",Model Town,3184400142,"https://www.google.com/maps?q=31.5255250,74.3270840"
2495,Ali bhai General Store,Kite Flying - Seller,"84 C block, Block C Judicial Colony, Lahore, Pakistan, Lahore City",Lahore City,3228104085,"https://www.google.com/maps?q=31.4661270,74.2442400"
2496,Nadeem Tariq Enterprises,Kite Flying - Manufacturer,"157-s Maqbool Rd, Combo Colony, Lahore, 54600, Pakistan, Model Town",Model Town,3234199648,"https://www.google.com/maps?q=31.5296890,74.3119200"
2497,FM SELLERS,Kite Flying - Seller,"FCHP+QG8, Arain Rd, Sector X DHA Phase 8, Lahore, Pakistan, Lahore Saddar",Lahore Saddar,3114107307,"https://www.google.com/maps?q=31.4794240,74.4359930"
2498,Rafay Decoration,Kite Flying - Seller,"Inside Mochi Gate، Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3214985770,"https://www.google.com/maps?q=31.5777730,74.3220350"
2499,Latif Traders,Kite Flying - Manufacturer,"JC2F+2M Lahore, Pakistan, Wahgah Town",Wahgah Town,3008134479,"https://www.google.com/maps?q=31.6000630,74.4242110"
2500,AA Kites,Kite Flying - Manufacturer,"F983+7J2, Qainchi Amer Sidhu Rd, Amar Sidhu Nishtar Town, Lahore, Pakistan, Model Town",Model Town,3248440251,"https://www.google.com/maps?q=31.4656840,74.3541240"
2501,SABRI SAFE KITE HOUSE,Kite Flying - Seller,"H9X3+879, Nadeem Rd, Bhagatpura, Lahore, Pakistan, Ravi Town",Ravi Town,3004694250,"https://www.google.com/maps?q=31.5982070,74.3536430"
2502,Jutt Trader,Kite Flying - Trader,"H9WP+547, Shalamar Town, Lahore, Pakistan, Shalimar Town",Shalimar Town,3070024000,"https://www.google.com/maps?q=31.5954250,74.3852520"
2503,Nomi Kite Maker,Kite Flying - Manufacturer,"H7CP+72J, St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3234130762,"https://www.google.com/maps?q=31.5703110,74.2851440"
2504,Faisal Kite Center,Kite Flying - Manufacturer,"G8C6+57R, Combo Colony, Lahore, 54000, Pakistan, Model Town",Model Town,3350424911,"https://www.google.com/maps?q=31.5203640,74.3106710"
2505,Star Kite Makers,Kite Flying - Manufacturer,"H9X5+R8P, China Scheme, Lahore, Pakistan, Shalimar Town",Shalimar Town,3244027104,"https://www.google.com/maps?q=31.5998340,74.3586580"
2506,Faisal Kite Center,Kite Flying - Seller,"G8C6+57R, Combo Colony, Lahore, 54000, Pakistan, Model Town",Model Town,3350424911,"https://www.google.com/maps?q=31.5202270,74.3106440"
2507,sundar kite,Kite Flying - Trader,"F82V+GVP, Kacha Jail Rd, Quaid e Millat Colony, Lahore, Pakistan, Model Town",Model Town,3008850980,"https://www.google.com/maps?q=31.4512830,74.3446850"
2508,Akif Kite Center,Kite Flying - Manufacturer,"G9XM+M4R, Sarfaraz Rafiqui Rd, Saddar Town, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3394060635,"https://www.google.com/maps?q=31.5491870,74.3828820"
2509,MM crockery,Kite Flying - Seller,"302, Sabzazar Block N Sabzazar Housing Scheme Phase 1 & 2 Lahore, Pakistan, Lahore City",Lahore City,3274538851,"https://www.google.com/maps?q=31.5135680,74.2570950"
2510,Akif Kite Center,Kite Flying - Seller,"G9XM+M4R, Sarfaraz Rafiqui Rd, Saddar Town, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3394060635,"https://www.google.com/maps?q=31.5491870,74.3828800"
2511,sundar kite,Kite Flying - Seller,"F82V+GVP, Kacha Jail Rd, Quaid e Millat Colony, Lahore, Pakistan, Model Town",Model Town,3008850980,"https://www.google.com/maps?q=31.4512830,74.3446850"
2512,Kite Zone,Kite Flying - Manufacturer,"H8PM+HX6, Aziz Road, Misri Shah, Lahore, Pakistan, Ravi Town",Ravi Town,3098484904,"https://www.google.com/maps?q=31.5864960,74.3347820"
2513,Lal Kite Flying,Kite Flying - Seller,"99XC+JJ6, Ali Murtaza Rd, Block B1 Awaisia Housing Scheme, Lahore, Pakistan, Nishter Town",Nishter Town,3086816410,"https://www.google.com/maps?q=31.3990330,74.3715290"
2514,Kite,Kite Flying - Seller,"H8R3+HX8, Kacha Ravi Rd, Karim Park Lahore, Pakistan, Lahore City",Lahore City,3041488209,"https://www.google.com/maps?q=31.5918320,74.3045560"
2515,Niaz Kite Seller,Kite Flying - Seller,"H7PV+PFJ, Ameen Park Amin Park, Lahore, Pakistan, Lahore City",Lahore City,3274028729,"https://www.google.com/maps?q=31.5868410,74.2937940"
2516,Ali Ahmad Kite House,Kite Flying - Seller,"H9X2+Q57, Bhagatpura, Lahore, Pakistan, Ravi Town",Ravi Town,3134869693,"https://www.google.com/maps?q=31.5995000,74.3503500"
2517,H S traders,Kite Flying - Seller,"HFHQ+Q64, Jallo Wana, Lahore, 54000, Pakistan, Wahgah Town",Wahgah Town,3227756276,"https://www.google.com/maps?q=31.5799250,74.4885300"
2518,Anees kites and flying,Kite Flying - Seller,"H7GV+JRG, Ibrahim Rd, Data Gunj Buksh Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3124162596,"https://www.google.com/maps?q=31.5766690,74.2945560"
2519,Kite Zone,Kite Flying - Seller,"H8QM+M74, Aziz Park Misri Shah, Lahore, Pakistan, Ravi Town",Ravi Town,3098484904,"https://www.google.com/maps?q=31.5896720,74.3330800"
2520,Fahad kite shop,Kite Flying - Seller,"F9W5+642, Makkah Colony, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3497380197,"https://www.google.com/maps?q=31.4954690,74.3577780"
2521,Babu Kite Centre,Kite Flying - Seller,"H96V+Q5P, Ghaziabad, Lahore, Pakistan, Shalimar Town",Shalimar Town,3228465562,"https://www.google.com/maps?q=31.5619030,74.3929910"
2522,Jutt Traders,Kite Flying - Seller,"no 9 Asif Colony Rd, Mehmood Booti, Lahore, Pakistan, Shalimar Town",Shalimar Town,3070024000,"https://www.google.com/maps?q=31.5971390,74.3862470"
2523,Sunny Kite Maker,Kite Flying - Manufacturer,"Near Khurram General Store, Sajan Chowk, Mariam Nishat Colony Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3160141415,"https://www.google.com/maps?q=31.4907540,74.3920720"
2524,Sheikh kites,Kite Flying - Seller,"16 Millat Rd, Sanda Khurd, Lahore, 54000, Pakistan, Lahore City",Lahore City,3114632333,"https://www.google.com/maps?q=31.5664100,74.2855460"
2525,Maqbool Kite House,Kite Flying - Seller,"FC3R+9J8, Babu Mehar Town Lahore, Pakistan, Lahore Saddar",Lahore Saddar,3214845847,"https://www.google.com/maps?q=31.4535700,74.4414400"
2526,PAK SANZAR CARGO,Kite Flying - Trader,"Lahore Junction, Swami Nagar, Lahore, Pakistan, Ravi Town",Ravi Town,3337934965,"https://www.google.com/maps?q=31.5774090,74.3355780"
2527,Waheed Trader,Kite Flying - Seller,"C5JF+7P7, Punjgrain Rd, Chung, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3214226505,"https://www.google.com/maps?q=31.4305890,74.1744350"
2528,Bilal makers,Kite Flying - Manufacturer,"J75H+HQ, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3036091702,"https://www.google.com/maps?q=31.6092260,74.2798480"
2529,Awais Brother's,Kite Flying - Seller,"CHX2+778, Hudiara, Pakistan, Lahore Saddar",Lahore Saddar,3004622327,"https://www.google.com/maps?q=31.4488960,74.5499280"
2530,Al Rehman Kite Sales,Kite Flying - Seller,"G9C5+5F5,e, Pakistan, Block N Gulberg III, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3218785531,"https://www.google.com/maps?q=31.5204000,74.3587000"
2531,Chuhan Kite House,Kite Flying - Seller,"99C8+FGC, Lahore – Kasur Rd, Kahna Nau, Kahna, Pakistan, Nishter Town",Nishter Town,3214326230,"https://www.google.com/maps?q=31.3711450,74.3659760"
